sim_time_min,queue_len,busy_servers,utilization_instant,arrivals_total,departures_total
204.0,3,3,1.0,59,53
205.0,1,3,1.0,59,55
206.0,1,3,1.0,59,55
207.0,1,3,1.0,60,56
208.0,0,3,1.0,60,57
209.0,0,2,0.666667,60,58
210.0,0,2,0.666667,60,58
211.0,0,2,0.666667,60,58
212.0,0,2,0.666667,60,58
213.0,0,2,0.666667,60,58
214.0,0,2,0.666667,60,58
215.0,0,2,0.666667,60,58
216.0,0,2,0.666667,60,58
217.0,0,2,0.666667,60,58
218.0,0,1,0.333333,60,59
219.0,0,0,0.0,60,60
220.0,0,0,0.0,60,60
221.0,0,1,0.333333,61,60
222.0,0,1,0.333333,61,60
223.0,0,1,0.333333,61,60
224.0,1,3,1.0,64,60
225.0,0,2,0.666667,64,62
226.0,0,2,0.666667,64,62
227.0,0,2,0.666667,64,62
228.0,0,3,1.0,65,62
229.0,0,3,1.0,65,62
230.0,1,3,1.0,66,62
231.0,1,3,1.0,66,62
232.0,2,3,1.0,67,62
233.0,2,3,1.0,67,62
234.0,3,3,1.0,68,62
235.0,3,3,1.0,68,62
236.0,3,3,1.0,68,62
237.0,3,3,1.0,68,62
238.0,3,3,1.0,68,62
239.0,4,3,1.0,69,62
240.0,3,3,1.0,69,63
241.0,3,3,1.0,69,63
242.0,4,3,1.0,70,63
243.0,4,3,1.0,70,63
244.0,3,3,1.0,70,64
245.0,3,3,1.0,70,64
246.0,2,3,1.0,70,65
247.0,2,3,1.0,70,65
248.0,2,3,1.0,70,65
249.0,3,3,1.0,71,65
250.0,3,3,1.0,71,65
251.0,3,3,1.0,71,65
252.0,3,3,1.0,71,65
253.0,3,3,1.0,71,65
254.0,3,3,1.0,71,65
255.0,4,3,1.0,72,65
256.0,4,3,1.0,72,65
257.0,5,3,1.0,73,65
258.0,5,3,1.0,73,65
259.0,7,3,1.0,75,65
260.0,7,3,1.0,75,65
261.0,6,3,1.0,75,66
262.0,7,3,1.0,76,66
263.0,7,3,1.0,76,66
264.0,7,3,1.0,76,66
265.0,8,3,1.0,77,66
266.0,8,3,1.0,77,66
267.0,8,3,1.0,77,66
268.0,8,3,1.0,77,66
269.0,8,3,1.0,77,66
270.0,9,3,1.0,78,66
271.0,9,3,1.0,78,66
272.0,9,3,1.0,78,66
273.0,9,3,1.0,78,66
274.0,9,3,1.0,78,66
275.0,10,3,1.0,79,66
276.0,10,3,1.0,79,66
277.0,10,3,1.0,79,66
278.0,10,3,1.0,79,66
279.0,10,3,1.0,79,66
280.0,10,3,1.0,79,66
281.0,10,3,1.0,79,66
282.0,11,3,1.0,80,66
283.0,11,3,1.0,80,66
284.0,11,3,1.0,80,66
285.0,11,3,1.0,80,66
286.0,13,3,1.0,82,66
287.0,14,3,1.0,83,66
288.0,13,3,1.0,83,67
289.0,13,3,1.0,83,67
290.0,13,3,1.0,83,67
291.0,13,3,1.0,83,67
292.0,14,3,1.0,84,67
293.0,14,3,1.0,84,67
294.0,15,3,1.0,85,67
295.0,15,3,1.0,85,67
296.0,15,3,1.0,86,68
297.0,15,3,1.0,86,68
298.0,16,3,1.0,87,68
299.0,17,3,1.0,88,68
300.0,19,3,1.0,90,68
301.0,19,3,1.0,90,68
302.0,18,3,1.0,90,69
303.0,18,3,1.0,90,69
304.0,18,3,1.0,90,69
305.0,19,3,1.0,91,69
306.0,19,3,1.0,91,69
307.0,19,3,1.0,91,69
308.0,18,3,1.0,91,70
309.0,19,3,1.0,92,70
310.0,19,3,1.0,92,70
311.0,17,3,1.0,92,72
312.0,16,3,1.0,92,73
313.0,16,3,1.0,92,73
314.0,16,3,1.0,92,73
315.0,16,3,1.0,92,73
316.0,15,3,1.0,92,74
317.0,13,3,1.0,92,76
318.0,14,3,1.0,93,76
319.0,14,3,1.0,93,76
320.0,14,3,1.0,94,77
321.0,14,3,1.0,94,77
322.0,14,3,1.0,94,77
323.0,14,3,1.0,94,77
324.0,14,3,1.0,94,77
325.0,14,3,1.0,95,78
326.0,13,3,1.0,95,79
327.0,14,3,1.0,96,79
328.0,14,3,1.0,96,79
329.0,15,3,1.0,97,79
330.0,14,3,1.0,97,80
331.0,14,3,1.0,97,80
332.0,15,3,1.0,98,80
333.0,15,3,1.0,98,80
334.0,16,3,1.0,99,80
335.0,15,3,1.0,99,81
336.0,13,3,1.0,99,83
337.0,14,3,1.0,101,84
338.0,14,3,1.0,101,84
339.0,14,3,1.0,101,84
340.0,14,3,1.0,101,84
341.0,13,3,1.0,101,85
342.0,13,3,1.0,101,85
343.0,13,3,1.0,101,85
344.0,14,3,1.0,102,85
345.0,14,3,1.0,102,85
346.0,14,3,1.0,102,85
347.0,14,3,1.0,102,85
348.0,15,3,1.0,103,85
349.0,15,3,1.0,103,85
350.0,15,3,1.0,103,85
351.0,15,3,1.0,103,85
352.0,16,3,1.0,104,85
353.0,15,3,1.0,104,86
354.0,15,3,1.0,104,86
355.0,15,3,1.0,104,86
356.0,16,3,1.0,105,86
357.0,14,3,1.0,106,89
358.0,14,3,1.0,106,89
359.0,15,3,1.0,107,89
360.0,14,3,1.0,107,90
361.0,13,3,1.0,107,91
362.0,14,3,1.0,108,91
363.0,13,3,1.0,108,92
364.0,13,3,1.0,108,92
365.0,13,3,1.0,108,92
366.0,16,3,1.0,111,92
367.0,16,3,1.0,111,92
368.0,16,3,1.0,111,92
369.0,15,3,1.0,111,93
370.0,15,3,1.0,111,93
371.0,16,3,1.0,112,93
372.0,14,3,1.0,112,95
373.0,14,3,1.0,112,95
374.0,14,3,1.0,112,95
375.0,16,3,1.0,114,95
376.0,15,3,1.0,114,96
377.0,15,3,1.0,114,96
378.0,14,3,1.0,114,97
379.0,14,3,1.0,114,97
380.0,14,3,1.0,114,97
381.0,13,3,1.0,114,98
382.0,12,3,1.0,114,99
383.0,13,3,1.0,115,99
384.0,13,3,1.0,115,99
385.0,12,3,1.0,115,100
386.0,12,3,1.0,115,100
387.0,9,3,1.0,115,103
388.0,9,3,1.0,115,103
389.0,8,3,1.0,115,104
390.0,9,3,1.0,116,104
391.0,9,3,1.0,116,104
392.0,9,3,1.0,116,104
393.0,9,3,1.0,116,104
394.0,8,3,1.0,116,105
395.0,8,3,1.0,116,105
396.0,8,3,1.0,116,105
397.0,8,3,1.0,116,105
398.0,9,3,1.0,117,105
399.0,9,3,1.0,117,105
400.0,9,3,1.0,117,105
401.0,9,3,1.0,117,105
402.0,9,3,1.0,117,105
403.0,10,3,1.0,118,105
404.0,9,3,1.0,118,106
405.0,8,3,1.0,118,107
406.0,8,3,1.0,118,107
407.0,8,3,1.0,119,108
408.0,9,3,1.0,120,108
409.0,9,3,1.0,120,108
410.0,9,3,1.0,120,108
411.0,9,3,1.0,120,108
412.0,9,3,1.0,122,110
413.0,9,3,1.0,122,110
414.0,9,3,1.0,122,110
415.0,9,3,1.0,122,110
416.0,9,3,1.0,123,111
417.0,9,3,1.0,123,111
418.0,9,3,1.0,123,111
419.0,9,3,1.0,123,111
420.0,10,3,1.0,125,112
421.0,10,3,1.0,125,112
422.0,10,3,1.0,125,112
423.0,9,3,1.0,126,114
424.0,9,3,1.0,126,114
425.0,9,3,1.0,126,114
426.0,8,3,1.0,126,115
427.0,7,3,1.0,126,116
428.0,8,3,1.0,127,116
429.0,7,3,1.0,127,117
430.0,8,3,1.0,128,117
431.0,8,3,1.0,128,117
432.0,8,3,1.0,128,117
433.0,8,3,1.0,128,117
434.0,8,3,1.0,128,117
435.0,7,3,1.0,128,118
436.0,8,3,1.0,129,118
437.0,7,3,1.0,129,119
438.0,6,3,1.0,129,120
439.0,7,3,1.0,130,120
440.0,7,3,1.0,130,120
441.0,6,3,1.0,130,121
442.0,4,3,1.0,130,123
443.0,4,3,1.0,130,123
444.0,4,3,1.0,130,123
445.0,4,3,1.0,131,124
446.0,5,3,1.0,132,124
447.0,5,3,1.0,132,124
448.0,4,3,1.0,132,125
449.0,6,3,1.0,134,125
450.0,5,3,1.0,134,126
451.0,5,3,1.0,134,126
452.0,3,3,1.0,134,128
453.0,3,3,1.0,134,128
454.0,2,3,1.0,134,129
455.0,1,3,1.0,134,130
456.0,1,3,1.0,134,130
457.0,1,3,1.0,135,131
458.0,1,3,1.0,135,131
459.0,1,3,1.0,135,131
460.0,2,3,1.0,136,131
461.0,2,3,1.0,136,131
462.0,1,3,1.0,136,132
463.0,0,3,1.0,136,133
464.0,1,3,1.0,137,133
465.0,1,3,1.0,137,133
466.0,1,3,1.0,137,133
467.0,1,3,1.0,137,133
468.0,2,3,1.0,138,133
469.0,2,3,1.0,138,133
470.0,2,3,1.0,138,133
471.0,2,3,1.0,138,133
472.0,2,3,1.0,138,133
473.0,1,3,1.0,138,134
474.0,0,3,1.0,138,135
475.0,0,1,0.333333,139,138
476.0,0,1,0.333333,139,138
477.0,0,1,0.333333,139,138
478.0,0,1,0.333333,139,138
479.0,0,1,0.333333,139,138
480.0,0,0,0.0,139,139
480.0,0,0,0.0,139,139
