sim_time_min,queue_len,busy_servers,utilization_instant,arrivals_total,departures_total
176.0,1,3,1.0,23,19
177.0,1,3,1.0,23,19
178.0,1,3,1.0,23,19
179.0,1,3,1.0,23,19
180.0,1,3,1.0,23,19
181.0,1,3,1.0,23,19
182.0,1,3,1.0,23,19
183.0,2,3,1.0,24,19
184.0,1,3,1.0,24,20
185.0,1,3,1.0,24,20
186.0,0,3,1.0,24,21
187.0,0,2,0.666667,24,22
188.0,0,2,0.666667,24,22
189.0,0,3,1.0,25,22
190.0,0,3,1.0,25,22
191.0,0,2,0.666667,25,23
192.0,0,3,1.0,26,23
193.0,1,3,1.0,27,23
194.0,1,3,1.0,27,23
195.0,1,3,1.0,27,23
196.0,1,3,1.0,27,23
197.0,1,3,1.0,27,23
198.0,1,3,1.0,27,23
199.0,2,3,1.0,29,24
200.0,2,3,1.0,29,24
201.0,1,3,1.0,29,25
202.0,2,3,1.0,30,25
203.0,1,3,1.0,31,27
204.0,1,3,1.0,31,27
205.0,1,3,1.0,31,27
206.0,1,3,1.0,31,27
207.0,1,3,1.0,31,27
208.0,1,3,1.0,31,27
209.0,1,3,1.0,31,27
210.0,1,3,1.0,31,27
211.0,1,3,1.0,31,27
212.0,0,3,1.0,31,28
213.0,0,3,1.0,31,28
214.0,0,3,1.0,31,28
215.0,0,2,0.666667,31,29
216.0,0,2,0.666667,31,29
217.0,0,2,0.666667,31,29
218.0,0,1,0.333333,31,30
219.0,0,1,0.333333,31,30
220.0,0,2,0.666667,32,30
221.0,0,1,0.333333,32,31
222.0,0,1,0.333333,32,31
223.0,0,2,0.666667,33,31
224.0,1,3,1.0,35,31
225.0,1,3,1.0,35,31
226.0,0,3,1.0,35,32
227.0,0,3,1.0,35,32
228.0,0,3,1.0,35,32
229.0,0,2,0.666667,35,33
230.0,0,3,1.0,36,33
231.0,0,3,1.0,36,33
232.0,0,2,0.666667,36,34
233.0,0,1,0.333333,36,35
234.0,0,1,0.333333,36,35
235.0,0,2,0.666667,37,35
236.0,0,3,1.0,38,35
237.0,1,3,1.0,39,35
238.0,0,3,1.0,39,36
239.0,1,3,1.0,40,36
240.0,1,3,1.0,40,36
241.0,1,3,1.0,40,36
242.0,1,3,1.0,40,36
243.0,1,3,1.0,40,36
244.0,1,3,1.0,40,36
245.0,1,3,1.0,40,36
246.0,1,3,1.0,40,36
247.0,1,3,1.0,40,36
248.0,0,3,1.0,40,37
249.0,0,2,0.666667,40,38
250.0,0,2,0.666667,40,38
251.0,0,2,0.666667,41,39
252.0,0,1,0.333333,41,40
253.0,0,1,0.333333,41,40
254.0,0,2,0.666667,42,40
255.0,0,2,0.666667,42,40
256.0,0,3,1.0,43,40
257.0,0,3,1.0,43,40
258.0,0,3,1.0,43,40
259.0,0,2,0.666667,44,42
260.0,0,2,0.666667,44,42
261.0,0,2,0.666667,44,42
262.0,0,2,0.666667,44,42
263.0,0,2,0.666667,44,42
264.0,0,3,1.0,45,42
265.0,0,3,1.0,46,43
266.0,0,2,0.666667,46,44
267.0,0,2,0.666667,46,44
268.0,0,2,0.666667,46,44
269.0,0,2,0.666667,46,44
270.0,0,2,0.666667,46,44
271.0,0,2,0.666667,46,44
272.0,0,2,0.666667,46,44
273.0,0,2,0.666667,46,44
274.0,0,2,0.666667,46,44
275.0,0,1,0.333333,46,45
276.0,0,1,0.333333,46,45
277.0,0,1,0.333333,46,45
278.0,0,1,0.333333,46,45
279.0,0,1,0.333333,46,45
280.0,0,1,0.333333,46,45
281.0,0,1,0.333333,46,45
282.0,0,1,0.333333,46,45
283.0,0,1,0.333333,46,45
284.0,0,1,0.333333,46,45
285.0,0,1,0.333333,46,45
286.0,0,1,0.333333,46,45
287.0,0,1,0.333333,46,45
288.0,0,2,0.666667,47,45
289.0,0,2,0.666667,47,45
290.0,0,2,0.666667,47,45
291.0,0,2,0.666667,47,45
292.0,0,2,0.666667,47,45
293.0,0,2,0.666667,47,45
294.0,0,2,0.666667,47,45
295.0,0,2,0.666667,47,45
296.0,0,2,0.666667,47,45
297.0,0,1,0.333333,47,46
298.0,0,1,0.333333,47,46
299.0,0,2,0.666667,48,46
300.0,0,1,0.333333,48,47
301.0,0,1,0.333333,49,48
302.0,0,1,0.333333,49,48
303.0,0,2,0.666667,50,48
304.0,0,2,0.666667,50,48
305.0,0,2,0.666667,50,48
306.0,0,2,0.666667,50,48
307.0,0,2,0.666667,50,48
308.0,0,2,0.666667,50,48
309.0,0,3,1.0,51,48
310.0,0,2,0.666667,51,49
311.0,0,2,0.666667,51,49
312.0,0,3,1.0,52,49
313.0,0,3,1.0,52,49
314.0,1,3,1.0,53,49
315.0,1,3,1.0,53,49
316.0,1,3,1.0,53,49
317.0,1,3,1.0,53,49
318.0,1,3,1.0,53,49
319.0,1,3,1.0,53,49
320.0,1,3,1.0,53,49
321.0,1,3,1.0,53,49
322.0,1,3,1.0,53,49
323.0,1,3,1.0,53,49
324.0,0,3,1.0,53,50
325.0,0,3,1.0,53,50
326.0,0,3,1.0,53,50
327.0,0,3,1.0,53,50
328.0,0,3,1.0,53,50
329.0,0,3,1.0,53,50
330.0,0,3,1.0,53,50
331.0,0,3,1.0,53,50
332.0,0,3,1.0,53,50
333.0,0,3,1.0,53,50
334.0,0,1,0.333333,53,52
335.0,0,0,0.0,53,53
336.0,0,1,0.333333,54,53
337.0,0,1,0.333333,54,53
338.0,0,1,0.333333,54,53
339.0,0,1,0.333333,54,53
340.0,0,1,0.333333,54,53
341.0,0,1,0.333333,54,53
342.0,0,1,0.333333,54,53
343.0,0,1,0.333333,54,53
344.0,0,1,0.333333,54,53
345.0,0,1,0.333333,54,53
346.0,0,1,0.333333,54,53
347.0,0,1,0.333333,54,53
348.0,0,1,0.333333,54,53
349.0,0,1,0.333333,54,53
350.0,0,1,0.333333,54,53
351.0,0,0,0.0,54,54
352.0,0,0,0.0,54,54
353.0,0,0,0.0,54,54
354.0,0,0,0.0,54,54
355.0,0,0,0.0,54,54
356.0,0,0,0.0,54,54
357.0,0,0,0.0,54,54
358.0,0,0,0.0,54,54
359.0,0,0,0.0,54,54
360.0,0,0,0.0,54,54
361.0,0,0,0.0,54,54
362.0,0,0,0.0,54,54
363.0,0,0,0.0,54,54
364.0,0,0,0.0,54,54
365.0,0,0,0.0,54,54
366.0,0,1,0.333333,55,54
367.0,0,1,0.333333,55,54
368.0,0,1,0.333333,55,54
369.0,0,1,0.333333,55,54
370.0,0,1,0.333333,55,54
371.0,0,1,0.333333,55,54
372.0,0,1,0.333333,55,54
373.0,0,1,0.333333,55,54
374.0,0,1,0.333333,55,54
375.0,0,1,0.333333,55,54
376.0,0,1,0.333333,55,54
377.0,0,1,0.333333,55,54
378.0,0,1,0.333333,55,54
379.0,0,1,0.333333,55,54
380.0,0,1,0.333333,55,54
381.0,0,1,0.333333,55,54
382.0,0,1,0.333333,55,54
383.0,0,1,0.333333,55,54
384.0,0,1,0.333333,55,54
385.0,0,1,0.333333,55,54
386.0,0,1,0.333333,55,54
387.0,0,1,0.333333,55,54
388.0,0,0,0.0,55,55
389.0,0,0,0.0,55,55
390.0,0,0,0.0,55,55
391.0,0,0,0.0,55,55
392.0,0,1,0.333333,56,55
393.0,0,1,0.333333,56,55
394.0,0,1,0.333333,56,55
395.0,0,2,0.666667,57,55
396.0,0,2,0.666667,57,55
397.0,0,2,0.666667,57,55
398.0,0,2,0.666667,57,55
399.0,0,2,0.666667,57,55
400.0,0,2,0.666667,57,55
401.0,0,2,0.666667,57,55
402.0,0,2,0.666667,57,55
403.0,0,3,1.0,58,55
404.0,0,3,1.0,58,55
405.0,1,3,1.0,59,55
406.0,1,3,1.0,60,56
407.0,1,3,1.0,60,56
408.0,1,3,1.0,60,56
409.0,1,3,1.0,60,56
410.0,1,3,1.0,60,56
411.0,0,3,1.0,60,57
412.0,0,3,1.0,60,57
413.0,0,3,1.0,60,57
414.0,0,2,0.666667,60,58
415.0,0,1,0.333333,60,59
416.0,0,1,0.333333,60,59
417.0,0,1,0.333333,60,59
418.0,0,1,0.333333,60,59
419.0,0,1,0.333333,60,59
420.0,0,2,0.666667,61,59
421.0,0,2,0.666667,61,59
422.0,0,3,1.0,62,59
423.0,0,3,1.0,62,59
424.0,0,3,1.0,62,59
425.0,0,3,1.0,62,59
426.0,0,3,1.0,62,59
427.0,0,3,1.0,62,59
428.0,0,3,1.0,62,59
429.0,0,3,1.0,62,59
430.0,0,3,1.0,62,59
431.0,0,3,1.0,62,59
432.0,0,2,0.666667,62,60
433.0,0,1,0.333333,62,61
434.0,0,1,0.333333,62,61
435.0,0,1,0.333333,62,61
436.0,0,1,0.333333,62,61
437.0,0,0,0.0,62,62
438.0,0,0,0.0,62,62
439.0,0,0,0.0,62,62
440.0,0,0,0.0,62,62
441.0,0,0,0.0,62,62
442.0,0,0,0.0,62,62
443.0,0,0,0.0,62,62
444.0,0,0,0.0,62,62
445.0,0,0,0.0,62,62
446.0,0,1,0.333333,63,62
447.0,0,1,0.333333,63,62
448.0,0,1,0.333333,63,62
449.0,0,1,0.333333,63,62
450.0,0,1,0.333333,63,62
451.0,0,1,0.333333,63,62
452.0,0,2,0.666667,64,62
453.0,0,1,0.333333,64,63
454.0,0,0,0.0,64,64
455.0,0,0,0.0,64,64
456.0,0,0,0.0,64,64
457.0,0,0,0.0,64,64
458.0,0,0,0.0,64,64
459.0,0,0,0.0,64,64
460.0,0,0,0.0,64,64
461.0,0,0,0.0,64,64
462.0,0,0,0.0,64,64
463.0,0,0,0.0,64,64
464.0,0,0,0.0,64,64
465.0,0,0,0.0,64,64
466.0,0,0,0.0,64,64
467.0,0,0,0.0,64,64
468.0,0,0,0.0,64,64
469.0,0,0,0.0,64,64
470.0,0,0,0.0,64,64
471.0,0,0,0.0,64,64
472.0,0,0,0.0,64,64
473.0,0,1,0.333333,65,64
474.0,0,1,0.333333,65,64
475.0,0,1,0.333333,65,64
476.0,0,1,0.333333,65,64
477.0,0,1,0.333333,65,64
478.0,0,1,0.333333,65,64
479.0,0,1,0.333333,65,64
480.0,0,1,0.333333,65,64
480.0,0,1,0.333333,65,64
