sim_time_min,queue_len,busy_servers,utilization_instant,arrivals_total,departures_total
255.0,1,3,1.0,64,60
256.0,1,3,1.0,64,60
257.0,1,3,1.0,64,60
258.0,1,3,1.0,64,60
259.0,1,3,1.0,64,60
260.0,0,3,1.0,64,61
261.0,0,3,1.0,64,61
262.0,0,3,1.0,65,62
263.0,0,2,0.666667,65,63
264.0,0,2,0.666667,65,63
265.0,0,2,0.666667,65,63
266.0,0,1,0.333333,65,64
267.0,0,1,0.333333,65,64
268.0,0,1,0.333333,65,64
269.0,0,1,0.333333,66,65
270.0,0,1,0.333333,66,65
271.0,0,1,0.333333,66,65
272.0,0,1,0.333333,66,65
273.0,0,2,0.666667,67,65
274.0,0,2,0.666667,67,65
275.0,0,2,0.666667,67,65
276.0,0,2,0.666667,67,65
277.0,0,3,1.0,68,65
278.0,1,3,1.0,70,66
279.0,0,3,1.0,70,67
280.0,0,3,1.0,70,67
281.0,0,2,0.666667,70,68
282.0,0,2,0.666667,70,68
283.0,0,2,0.666667,70,68
284.0,0,2,0.666667,71,69
285.0,0,2,0.666667,72,70
286.0,0,2,0.666667,72,70
287.0,0,1,0.333333,72,71
288.0,0,2,0.666667,73,71
289.0,0,3,1.0,74,71
290.0,0,3,1.0,74,71
291.0,1,3,1.0,76,72
292.0,0,3,1.0,76,73
293.0,0,1,0.333333,76,75
294.0,0,1,0.333333,76,75
295.0,0,1,0.333333,76,75
296.0,0,1,0.333333,76,75
297.0,0,1,0.333333,76,75
298.0,0,1,0.333333,76,75
299.0,0,1,0.333333,76,75
300.0,0,1,0.333333,76,75
301.0,0,2,0.666667,77,75
302.0,0,2,0.666667,77,75
303.0,0,2,0.666667,77,75
304.0,0,2,0.666667,77,75
305.0,0,2,0.666667,78,76
306.0,1,3,1.0,80,76
307.0,1,3,1.0,80,76
308.0,1,3,1.0,80,76
309.0,3,3,1.0,83,77
310.0,3,3,1.0,83,77
311.0,3,3,1.0,83,77
312.0,3,3,1.0,83,77
313.0,3,3,1.0,83,77
314.0,3,3,1.0,83,77
315.0,4,3,1.0,84,77
316.0,4,3,1.0,84,77
317.0,4,3,1.0,84,77
318.0,4,3,1.0,84,77
319.0,4,3,1.0,84,77
320.0,3,3,1.0,84,78
321.0,2,3,1.0,84,79
322.0,3,3,1.0,85,79
323.0,4,3,1.0,86,79
324.0,4,3,1.0,86,79
325.0,4,3,1.0,86,79
326.0,4,3,1.0,86,79
327.0,4,3,1.0,86,79
328.0,4,3,1.0,86,79
329.0,4,3,1.0,86,79
330.0,5,3,1.0,87,79
331.0,5,3,1.0,87,79
332.0,5,3,1.0,88,80
333.0,4,3,1.0,88,81
334.0,3,3,1.0,88,82
335.0,3,3,1.0,88,82
336.0,2,3,1.0,88,83
337.0,2,3,1.0,88,83
338.0,1,3,1.0,88,84
339.0,1,3,1.0,88,84
340.0,1,3,1.0,88,84
341.0,1,3,1.0,88,84
342.0,1,3,1.0,88,84
343.0,1,3,1.0,88,84
344.0,0,1,0.333333,88,87
345.0,0,1,0.333333,88,87
346.0,0,1,0.333333,88,87
347.0,0,2,0.666667,89,87
348.0,0,3,1.0,90,87
349.0,0,2,0.666667,90,88
350.0,0,2,0.666667,90,88
351.0,0,2,0.666667,90,88
352.0,0,3,1.0,91,88
353.0,0,3,1.0,91,88
354.0,0,3,1.0,91,88
355.0,0,2,0.666667,91,89
356.0,0,3,1.0,92,89
357.0,0,1,0.333333,92,91
358.0,0,1,0.333333,92,91
359.0,0,1,0.333333,92,91
360.0,0,1,0.333333,92,91
361.0,0,1,0.333333,92,91
362.0,0,1,0.333333,92,91
363.0,0,1,0.333333,92,91
364.0,0,1,0.333333,92,91
365.0,0,2,0.666667,93,91
366.0,0,1,0.333333,93,92
367.0,0,0,0.0,93,93
368.0,0,0,0.0,93,93
369.0,0,0,0.0,93,93
370.0,0,0,0.0,93,93
371.0,0,0,0.0,93,93
372.0,0,1,0.333333,94,93
373.0,0,1,0.333333,95,94
374.0,0,1,0.333333,95,94
375.0,0,1,0.333333,95,94
376.0,0,1,0.333333,95,94
377.0,0,1,0.333333,95,94
378.0,0,0,0.0,95,95
379.0,0,1,0.333333,96,95
380.0,0,1,0.333333,96,95
381.0,0,1,0.333333,96,95
382.0,0,1,0.333333,96,95
383.0,0,1,0.333333,96,95
384.0,0,1,0.333333,96,95
385.0,0,2,0.666667,97,95
386.0,0,2,0.666667,97,95
387.0,0,2,0.666667,97,95
388.0,0,2,0.666667,97,95
389.0,0,2,0.666667,97,95
390.0,0,2,0.666667,97,95
391.0,0,2,0.666667,97,95
392.0,0,3,1.0,98,95
393.0,0,3,1.0,98,95
394.0,0,2,0.666667,98,96
395.0,0,3,1.0,99,96
396.0,1,3,1.0,100,96
397.0,0,3,1.0,100,97
398.0,0,2,0.666667,100,98
399.0,0,2,0.666667,100,98
400.0,0,2,0.666667,100,98
401.0,0,1,0.333333,100,99
402.0,0,1,0.333333,100,99
403.0,0,1,0.333333,100,99
404.0,0,2,0.666667,102,100
405.0,0,0,0.0,102,102
406.0,0,0,0.0,102,102
407.0,0,0,0.0,102,102
408.0,0,0,0.0,102,102
409.0,0,0,0.0,102,102
410.0,0,1,0.333333,103,102
411.0,0,1,0.333333,103,102
412.0,0,2,0.666667,104,102
413.0,0,2,0.666667,104,102
414.0,0,3,1.0,105,102
415.0,0,3,1.0,105,102
416.0,0,1,0.333333,105,104
417.0,0,1,0.333333,105,104
418.0,0,2,0.666667,106,104
419.0,0,2,0.666667,106,104
420.0,0,2,0.666667,106,104
421.0,0,2,0.666667,106,104
422.0,0,3,1.0,107,104
423.0,0,3,1.0,107,104
424.0,0,3,1.0,107,104
425.0,1,3,1.0,108,104
426.0,1,3,1.0,108,104
427.0,2,3,1.0,109,104
428.0,1,3,1.0,109,105
429.0,1,3,1.0,109,105
430.0,1,3,1.0,109,105
431.0,0,3,1.0,109,106
432.0,0,3,1.0,109,106
433.0,1,3,1.0,110,106
434.0,2,3,1.0,111,106
435.0,2,3,1.0,112,107
436.0,2,3,1.0,112,107
437.0,2,3,1.0,112,107
438.0,2,3,1.0,112,107
439.0,2,3,1.0,112,107
440.0,2,3,1.0,112,107
441.0,3,3,1.0,113,107
442.0,3,3,1.0,113,107
443.0,3,3,1.0,113,107
444.0,3,3,1.0,113,107
445.0,2,3,1.0,113,108
446.0,2,3,1.0,113,108
447.0,1,3,1.0,113,109
448.0,1,3,1.0,113,109
449.0,1,3,1.0,113,109
450.0,1,3,1.0,113,109
451.0,1,3,1.0,113,109
452.0,1,3,1.0,113,109
453.0,1,3,1.0,113,109
454.0,1,3,1.0,114,110
455.0,1,3,1.0,114,110
456.0,0,3,1.0,114,111
457.0,0,3,1.0,114,111
458.0,0,2,0.666667,114,112
459.0,0,2,0.666667,114,112
460.0,0,1,0.333333,114,113
461.0,0,2,0.666667,115,113
462.0,0,2,0.666667,115,113
463.0,0,2,0.666667,115,113
464.0,0,2,0.666667,115,113
465.0,0,2,0.666667,115,113
466.0,0,2,0.666667,115,113
467.0,0,2,0.666667,115,113
468.0,0,2,0.666667,115,113
469.0,0,2,0.666667,115,113
470.0,0,2,0.666667,115,113
471.0,0,2,0.666667,115,113
472.0,0,2,0.666667,115,113
473.0,0,3,1.0,116,113
474.0,1,3,1.0,117,113
475.0,1,3,1.0,118,114
476.0,1,3,1.0,118,114
477.0,1,3,1.0,118,114
478.0,1,3,1.0,118,114
479.0,1,3,1.0,118,114
480.0,1,3,1.0,118,114
480.0,1,3,1.0,118,114
