sim_time_min,queue_len,busy_servers,utilization_instant,arrivals_total,departures_total
158.0,0,4,1.0,36,32
159.0,0,3,0.75,36,33
160.0,0,3,0.75,36,33
161.0,0,2,0.5,36,34
162.0,0,3,0.75,37,34
163.0,0,3,0.75,37,34
164.0,0,3,0.75,37,34
165.0,0,3,0.75,37,34
166.0,0,3,0.75,37,34
167.0,1,4,1.0,39,34
168.0,0,2,0.5,39,37
169.0,0,2,0.5,39,37
170.0,0,2,0.5,39,37
171.0,0,2,0.5,39,37
172.0,0,3,0.75,40,37
173.0,0,3,0.75,40,37
174.0,0,3,0.75,40,37
175.0,0,1,0.25,40,39
176.0,0,0,0.0,40,40
177.0,0,0,0.0,40,40
178.0,0,1,0.25,41,40
179.0,0,1,0.25,41,40
180.0,0,2,0.5,42,40
181.0,0,2,0.5,43,41
182.0,0,2,0.5,43,41
183.0,0,3,0.75,44,41
184.0,0,4,1.0,45,41
185.0,1,4,1.0,46,41
186.0,1,4,1.0,46,41
187.0,1,4,1.0,46,41
188.0,0,4,1.0,46,42
189.0,0,4,1.0,46,42
190.0,0,3,0.75,46,43
191.0,0,3,0.75,47,44
192.0,0,3,0.75,47,44
193.0,0,3,0.75,47,44
194.0,0,3,0.75,47,44
195.0,0,3,0.75,47,44
196.0,0,3,0.75,47,44
197.0,0,3,0.75,47,44
198.0,0,3,0.75,47,44
199.0,0,4,1.0,48,44
200.0,1,4,1.0,49,44
201.0,3,4,1.0,51,44
202.0,3,4,1.0,51,44
203.0,3,4,1.0,51,44
204.0,2,4,1.0,51,45
205.0,3,4,1.0,52,45
206.0,3,4,1.0,52,45
207.0,4,4,1.0,53,45
208.0,4,4,1.0,53,45
209.0,3,4,1.0,53,46
210.0,3,4,1.0,53,46
211.0,3,4,1.0,53,46
212.0,4,4,1.0,54,46
213.0,3,4,1.0,54,47
214.0,1,4,1.0,54,49
215.0,2,4,1.0,55,49
216.0,4,4,1.0,57,49
217.0,3,4,1.0,58,51
218.0,3,4,1.0,58,51
219.0,3,4,1.0,58,51
220.0,3,4,1.0,58,51
221.0,1,4,1.0,58,53
222.0,1,4,1.0,58,53
223.0,0,3,0.75,58,55
224.0,0,3,0.75,58,55
225.0,0,3,0.75,58,55
226.0,0,2,0.5,58,56
227.0,0,3,0.75,59,56
228.0,0,3,0.75,60,57
229.0,0,3,0.75,60,57
230.0,0,3,0.75,60,57
231.0,0,2,0.5,60,58
232.0,0,2,0.5,61,59
233.0,0,2,0.5,61,59
234.0,0,1,0.25,61,60
235.0,0,1,0.25,61,60
236.0,0,1,0.25,61,60
237.0,0,1,0.25,61,60
238.0,0,1,0.25,62,61
239.0,0,2,0.5,63,61
240.0,0,2,0.5,63,61
241.0,0,2,0.5,63,61
242.0,0,3,0.75,64,61
243.0,0,2,0.5,64,62
244.0,0,2,0.5,64,62
245.0,0,3,0.75,65,62
246.0,0,3,0.75,65,62
247.0,0,3,0.75,66,63
248.0,0,3,0.75,66,63
249.0,0,3,0.75,66,63
250.0,0,3,0.75,66,63
251.0,0,3,0.75,66,63
252.0,0,3,0.75,66,63
253.0,0,1,0.25,66,65
254.0,0,0,0.0,66,66
255.0,0,0,0.0,66,66
256.0,0,0,0.0,66,66
257.0,0,1,0.25,67,66
258.0,0,1,0.25,67,66
259.0,0,1,0.25,67,66
260.0,0,0,0.0,67,67
261.0,0,0,0.0,67,67
262.0,0,0,0.0,67,67
263.0,0,1,0.25,68,67
264.0,0,1,0.25,68,67
265.0,0,1,0.25,68,67
266.0,0,1,0.25,68,67
267.0,0,1,0.25,68,67
268.0,0,1,0.25,68,67
269.0,0,2,0.5,69,67
270.0,0,2,0.5,69,67
271.0,0,2,0.5,69,67
272.0,0,2,0.5,69,67
273.0,0,1,0.25,70,69
274.0,0,1,0.25,70,69
275.0,0,1,0.25,70,69
276.0,0,1,0.25,70,69
277.0,0,2,0.5,71,69
278.0,0,2,0.5,71,69
279.0,0,2,0.5,71,69
280.0,0,1,0.25,71,70
281.0,0,1,0.25,71,70
282.0,0,1,0.25,71,70
283.0,0,2,0.5,72,70
284.0,0,1,0.25,72,71
285.0,0,2,0.5,74,72
286.0,0,1,0.25,74,73
287.0,0,1,0.25,74,73
288.0,0,2,0.5,75,73
289.0,0,2,0.5,75,73
290.0,0,2,0.5,75,73
291.0,0,1,0.25,75,74
292.0,0,2,0.5,76,74
293.0,0,2,0.5,76,74
294.0,0,1,0.25,76,75
295.0,0,0,0.0,76,76
296.0,0,0,0.0,76,76
297.0,0,0,0.0,76,76
298.0,0,0,0.0,76,76
299.0,0,0,0.0,76,76
300.0,0,0,0.0,76,76
301.0,0,0,0.0,76,76
302.0,0,0,0.0,76,76
303.0,0,0,0.0,76,76
304.0,0,0,0.0,76,76
305.0,0,0,0.0,76,76
306.0,0,0,0.0,76,76
307.0,0,1,0.25,77,76
308.0,0,1,0.25,77,76
309.0,0,1,0.25,77,76
310.0,0,2,0.5,78,76
311.0,0,2,0.5,78,76
312.0,0,2,0.5,78,76
313.0,0,2,0.5,78,76
314.0,0,1,0.25,78,77
315.0,0,2,0.5,79,77
316.0,0,2,0.5,79,77
317.0,0,2,0.5,79,77
318.0,0,2,0.5,79,77
319.0,0,2,0.5,79,77
320.0,0,2,0.5,79,77
321.0,0,2,0.5,79,77
322.0,0,3,0.75,80,77
323.0,0,2,0.5,80,78
324.0,0,2,0.5,80,78
325.0,0,2,0.5,80,78
326.0,0,3,0.75,81,78
327.0,0,2,0.5,81,79
328.0,0,2,0.5,81,79
329.0,0,3,0.75,83,80
330.0,0,2,0.5,83,81
331.0,0,3,0.75,84,81
332.0,0,4,1.0,85,81
333.0,0,4,1.0,85,81
334.0,1,4,1.0,86,81
335.0,2,4,1.0,87,81
336.0,3,4,1.0,88,81
337.0,3,4,1.0,88,81
338.0,5,4,1.0,90,81
339.0,5,4,1.0,90,81
340.0,3,4,1.0,90,83
341.0,0,4,1.0,90,86
342.0,2,4,1.0,92,86
343.0,1,4,1.0,92,87
344.0,0,4,1.0,92,88
345.0,0,3,0.75,93,90
346.0,0,3,0.75,93,90
347.0,0,3,0.75,93,90
348.0,0,2,0.5,93,91
349.0,0,2,0.5,93,91
350.0,0,3,0.75,94,91
351.0,0,4,1.0,95,91
352.0,0,3,0.75,95,92
353.0,0,3,0.75,95,92
354.0,0,4,1.0,96,92
355.0,0,4,1.0,96,92
356.0,0,4,1.0,96,92
357.0,0,4,1.0,96,92
358.0,0,4,1.0,96,92
359.0,0,3,0.75,96,93
360.0,0,3,0.75,96,93
361.0,0,3,0.75,96,93
362.0,0,4,1.0,97,93
363.0,0,3,0.75,97,94
364.0,0,3,0.75,97,94
365.0,0,3,0.75,97,94
366.0,0,2,0.5,97,95
367.0,0,1,0.25,97,96
368.0,0,1,0.25,97,96
369.0,0,1,0.25,97,96
370.0,0,1,0.25,97,96
371.0,0,1,0.25,97,96
372.0,0,2,0.5,98,96
373.0,0,2,0.5,98,96
374.0,0,2,0.5,98,96
375.0,0,2,0.5,98,96
376.0,0,2,0.5,98,96
377.0,0,2,0.5,98,96
378.0,0,2,0.5,98,96
379.0,0,1,0.25,98,97
380.0,0,1,0.25,98,97
381.0,0,1,0.25,98,97
382.0,0,1,0.25,98,97
383.0,0,2,0.5,99,97
384.0,0,2,0.5,99,97
385.0,0,2,0.5,99,97
386.0,0,2,0.5,99,97
387.0,0,2,0.5,99,97
388.0,0,2,0.5,99,97
389.0,0,2,0.5,99,97
390.0,0,2,0.5,100,98
391.0,0,2,0.5,100,98
392.0,0,2,0.5,100,98
393.0,0,3,0.75,101,98
394.0,0,2,0.5,101,99
395.0,0,2,0.5,101,99
396.0,0,2,0.5,101,99
397.0,0,1,0.25,101,100
398.0,0,1,0.25,101,100
399.0,0,1,0.25,101,100
400.0,0,1,0.25,101,100
401.0,0,1,0.25,101,100
402.0,0,1,0.25,101,100
403.0,0,3,0.75,103,100
404.0,0,3,0.75,103,100
405.0,0,3,0.75,103,100
406.0,0,3,0.75,103,100
407.0,0,3,0.75,103,100
408.0,0,3,0.75,103,100
409.0,0,3,0.75,103,100
410.0,0,3,0.75,103,100
411.0,0,3,0.75,103,100
412.0,0,3,0.75,103,100
413.0,0,1,0.25,103,102
414.0,0,1,0.25,103,102
415.0,0,1,0.25,103,102
416.0,0,2,0.5,104,102
417.0,0,1,0.25,104,103
418.0,0,2,0.5,105,103
419.0,0,2,0.5,105,103
420.0,0,2,0.5,105,103
421.0,0,3,0.75,106,103
422.0,0,4,1.0,107,103
423.0,0,3,0.75,108,105
424.0,0,2,0.5,108,106
425.0,0,2,0.5,108,106
426.0,0,3,0.75,109,106
427.0,0,3,0.75,109,106
428.0,0,4,1.0,110,106
429.0,0,4,1.0,110,106
430.0,0,4,1.0,110,106
431.0,0,4,1.0,110,106
432.0,0,2,0.5,110,108
433.0,0,2,0.5,110,108
434.0,0,2,0.5,110,108
435.0,0,2,0.5,110,108
436.0,0,1,0.25,110,109
437.0,0,1,0.25,110,109
438.0,0,1,0.25,110,109
439.0,0,0,0.0,110,110
440.0,0,0,0.0,110,110
441.0,0,0,0.0,110,110
442.0,0,0,0.0,110,110
443.0,0,0,0.0,110,110
444.0,0,0,0.0,110,110
445.0,0,0,0.0,110,110
446.0,0,0,0.0,110,110
447.0,0,1,0.25,111,110
448.0,0,1,0.25,111,110
449.0,0,1,0.25,111,110
450.0,0,1,0.25,111,110
451.0,0,1,0.25,111,110
452.0,0,1,0.25,111,110
453.0,0,1,0.25,111,110
454.0,0,0,0.0,111,111
455.0,0,1,0.25,112,111
456.0,0,1,0.25,112,111
457.0,0,1,0.25,112,111
458.0,0,1,0.25,112,111
459.0,0,1,0.25,112,111
460.0,0,1,0.25,112,111
461.0,0,1,0.25,112,111
462.0,0,1,0.25,112,111
463.0,0,0,0.0,112,112
464.0,0,0,0.0,112,112
465.0,0,0,0.0,112,112
466.0,0,0,0.0,112,112
467.0,0,1,0.25,113,112
468.0,0,1,0.25,113,112
469.0,0,2,0.5,114,112
470.0,0,3,0.75,115,112
471.0,0,2,0.5,115,113
472.0,0,2,0.5,116,114
473.0,0,2,0.5,116,114
474.0,0,2,0.5,116,114
475.0,0,2,0.5,116,114
476.0,0,2,0.5,116,114
477.0,0,2,0.5,116,114
478.0,0,2,0.5,116,114
479.0,0,2,0.5,116,114
480.0,0,2,0.5,117,115
480.0,0,2,0.5,117,115
