sim_time_min,queue_len,busy_servers,utilization_instant,arrivals_total,departures_total
214.0,1,2,1.0,33,30
215.0,1,2,1.0,33,30
216.0,1,2,1.0,33,30
217.0,1,2,1.0,33,30
218.0,0,2,1.0,33,31
219.0,0,2,1.0,33,31
220.0,1,2,1.0,34,31
221.0,1,2,1.0,34,31
222.0,2,2,1.0,35,31
223.0,1,2,1.0,35,32
224.0,1,2,1.0,35,32
225.0,1,2,1.0,35,32
226.0,0,2,1.0,35,33
227.0,0,2,1.0,35,33
228.0,0,2,1.0,35,33
229.0,0,2,1.0,35,33
230.0,1,2,1.0,36,33
231.0,1,2,1.0,36,33
232.0,1,2,1.0,36,33
233.0,0,2,1.0,36,34
234.0,0,2,1.0,36,34
235.0,0,1,0.5,36,35
236.0,0,1,0.5,36,35
237.0,0,1,0.5,36,35
238.0,0,1,0.5,36,35
239.0,0,1,0.5,36,35
240.0,0,1,0.5,36,35
241.0,0,1,0.5,36,35
242.0,0,1,0.5,36,35
243.0,0,1,0.5,36,35
244.0,0,2,1.0,37,35
245.0,1,2,1.0,38,35
246.0,1,2,1.0,38,35
247.0,1,2,1.0,38,35
248.0,1,2,1.0,38,35
249.0,1,2,1.0,39,36
250.0,1,2,1.0,39,36
251.0,1,2,1.0,39,36
252.0,1,2,1.0,39,36
253.0,1,2,1.0,39,36
254.0,1,2,1.0,39,36
255.0,2,2,1.0,40,36
256.0,2,2,1.0,40,36
257.0,2,2,1.0,40,36
258.0,1,2,1.0,40,37
259.0,1,2,1.0,40,37
260.0,1,2,1.0,40,37
261.0,1,2,1.0,40,37
262.0,1,2,1.0,40,37
263.0,2,2,1.0,41,37
264.0,2,2,1.0,41,37
265.0,2,2,1.0,41,37
266.0,2,2,1.0,41,37
267.0,3,2,1.0,42,37
268.0,3,2,1.0,42,37
269.0,3,2,1.0,42,37
270.0,4,2,1.0,43,37
271.0,2,2,1.0,43,39
272.0,2,2,1.0,43,39
273.0,3,2,1.0,44,39
274.0,3,2,1.0,44,39
275.0,3,2,1.0,44,39
276.0,4,2,1.0,45,39
277.0,4,2,1.0,45,39
278.0,4,2,1.0,45,39
279.0,4,2,1.0,45,39
280.0,4,2,1.0,45,39
281.0,5,2,1.0,46,39
282.0,5,2,1.0,46,39
283.0,5,2,1.0,46,39
284.0,4,2,1.0,46,40
285.0,4,2,1.0,46,40
286.0,5,2,1.0,47,40
287.0,6,2,1.0,48,40
288.0,6,2,1.0,48,40
289.0,7,2,1.0,49,40
290.0,7,2,1.0,49,40
291.0,8,2,1.0,50,40
292.0,8,2,1.0,50,40
293.0,8,2,1.0,50,40
294.0,8,2,1.0,50,40
295.0,8,2,1.0,50,40
296.0,8,2,1.0,50,40
297.0,8,2,1.0,50,40
298.0,8,2,1.0,50,40
299.0,8,2,1.0,50,40
300.0,8,2,1.0,50,40
301.0,7,2,1.0,50,41
302.0,8,2,1.0,51,41
303.0,8,2,1.0,51,41
304.0,8,2,1.0,51,41
305.0,9,2,1.0,52,41
306.0,9,2,1.0,52,41
307.0,9,2,1.0,52,41
308.0,9,2,1.0,52,41
309.0,9,2,1.0,52,41
310.0,9,2,1.0,53,42
311.0,9,2,1.0,53,42
312.0,9,2,1.0,53,42
313.0,10,2,1.0,54,42
314.0,9,2,1.0,54,43
315.0,9,2,1.0,54,43
316.0,9,2,1.0,54,43
317.0,9,2,1.0,54,43
318.0,9,2,1.0,54,43
319.0,9,2,1.0,54,43
320.0,9,2,1.0,54,43
321.0,9,2,1.0,54,43
322.0,10,2,1.0,55,43
323.0,11,2,1.0,56,43
324.0,10,2,1.0,56,44
325.0,10,2,1.0,56,44
326.0,10,2,1.0,56,44
327.0,10,2,1.0,56,44
328.0,9,2,1.0,56,45
329.0,10,2,1.0,57,45
330.0,10,2,1.0,57,45
331.0,10,2,1.0,57,45
332.0,12,2,1.0,59,45
333.0,13,2,1.0,60,45
334.0,13,2,1.0,60,45
335.0,13,2,1.0,60,45
336.0,14,2,1.0,61,45
337.0,14,2,1.0,61,45
338.0,14,2,1.0,61,45
339.0,14,2,1.0,61,45
340.0,14,2,1.0,61,45
341.0,14,2,1.0,61,45
342.0,14,2,1.0,61,45
343.0,13,2,1.0,61,46
344.0,13,2,1.0,61,46
345.0,13,2,1.0,61,46
346.0,13,2,1.0,61,46
347.0,13,2,1.0,61,46
348.0,13,2,1.0,61,46
349.0,12,2,1.0,61,47
350.0,12,2,1.0,61,47
351.0,12,2,1.0,61,47
352.0,12,2,1.0,61,47
353.0,12,2,1.0,61,47
354.0,12,2,1.0,61,47
355.0,11,2,1.0,61,48
356.0,13,2,1.0,63,48
357.0,13,2,1.0,63,48
358.0,13,2,1.0,63,48
359.0,13,2,1.0,63,48
360.0,13,2,1.0,63,48
361.0,13,2,1.0,63,48
362.0,13,2,1.0,63,48
363.0,14,2,1.0,64,48
364.0,14,2,1.0,64,48
365.0,14,2,1.0,64,48
366.0,14,2,1.0,65,49
367.0,14,2,1.0,65,49
368.0,14,2,1.0,65,49
369.0,14,2,1.0,65,49
370.0,13,2,1.0,65,50
371.0,13,2,1.0,65,50
372.0,13,2,1.0,65,50
373.0,14,2,1.0,66,50
374.0,14,2,1.0,66,50
375.0,14,2,1.0,66,50
376.0,14,2,1.0,66,50
377.0,14,2,1.0,66,50
378.0,13,2,1.0,66,51
379.0,13,2,1.0,66,51
380.0,13,2,1.0,66,51
381.0,12,2,1.0,66,52
382.0,12,2,1.0,66,52
383.0,12,2,1.0,66,52
384.0,12,2,1.0,66,52
385.0,12,2,1.0,66,52
386.0,12,2,1.0,66,52
387.0,12,2,1.0,66,52
388.0,12,2,1.0,66,52
389.0,11,2,1.0,66,53
390.0,11,2,1.0,66,53
391.0,12,2,1.0,68,54
392.0,11,2,1.0,68,55
393.0,12,2,1.0,69,55
394.0,13,2,1.0,70,55
395.0,14,2,1.0,71,55
396.0,14,2,1.0,71,55
397.0,14,2,1.0,71,55
398.0,14,2,1.0,71,55
399.0,12,2,1.0,71,57
400.0,12,2,1.0,71,57
401.0,12,2,1.0,71,57
402.0,12,2,1.0,71,57
403.0,12,2,1.0,71,57
404.0,12,2,1.0,71,57
405.0,13,2,1.0,72,57
406.0,13,2,1.0,72,57
407.0,12,2,1.0,72,58
408.0,12,2,1.0,72,58
409.0,12,2,1.0,73,59
410.0,11,2,1.0,73,60
411.0,11,2,1.0,73,60
412.0,12,2,1.0,74,60
413.0,12,2,1.0,75,61
414.0,12,2,1.0,75,61
415.0,12,2,1.0,75,61
416.0,12,2,1.0,75,61
417.0,12,2,1.0,75,61
418.0,12,2,1.0,75,61
419.0,11,2,1.0,75,62
420.0,11,2,1.0,75,62
421.0,11,2,1.0,75,62
422.0,10,2,1.0,75,63
423.0,10,2,1.0,75,63
424.0,10,2,1.0,75,63
425.0,10,2,1.0,75,63
426.0,9,2,1.0,75,64
427.0,9,2,1.0,76,65
428.0,9,2,1.0,76,65
429.0,9,2,1.0,76,65
430.0,10,2,1.0,77,65
431.0,10,2,1.0,77,65
432.0,10,2,1.0,77,65
433.0,10,2,1.0,77,65
434.0,10,2,1.0,77,65
435.0,11,2,1.0,78,65
436.0,12,2,1.0,79,65
437.0,12,2,1.0,79,65
438.0,12,2,1.0,80,66
439.0,12,2,1.0,80,66
440.0,12,2,1.0,80,66
441.0,13,2,1.0,81,66
442.0,13,2,1.0,81,66
443.0,13,2,1.0,81,66
444.0,13,2,1.0,81,66
445.0,13,2,1.0,81,66
446.0,12,2,1.0,81,67
447.0,12,2,1.0,81,67
448.0,12,2,1.0,81,67
449.0,12,2,1.0,81,67
450.0,12,2,1.0,81,67
451.0,12,2,1.0,81,67
452.0,12,2,1.0,81,67
453.0,12,2,1.0,81,67
454.0,11,2,1.0,81,68
455.0,9,2,1.0,81,70
456.0,9,2,1.0,81,70
457.0,9,2,1.0,81,70
458.0,10,2,1.0,82,70
459.0,10,2,1.0,82,70
460.0,11,2,1.0,83,70
461.0,11,2,1.0,83,70
462.0,11,2,1.0,83,70
463.0,9,2,1.0,83,72
464.0,8,2,1.0,83,73
465.0,8,2,1.0,83,73
466.0,8,2,1.0,83,73
467.0,9,2,1.0,84,73
468.0,9,2,1.0,84,73
469.0,9,2,1.0,84,73
470.0,9,2,1.0,84,73
471.0,9,2,1.0,84,73
472.0,9,2,1.0,84,73
473.0,9,2,1.0,84,73
474.0,9,2,1.0,84,73
475.0,9,2,1.0,84,73
476.0,8,2,1.0,84,74
477.0,8,2,1.0,84,74
478.0,8,2,1.0,84,74
479.0,8,2,1.0,84,74
480.0,8,2,1.0,84,74
480.0,8,2,1.0,84,74
